tool,dataset,contract,vulnerability,label,ground_truth,predicted,outcome,source
osiris,qian,timestamp/40755.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/40756.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/40757.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/419.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/42.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/4225.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/44.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/4467.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/4474.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/4523.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/4524.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/4587.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/4588.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/4590.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/4717.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/4882.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/4922.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/4926.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/496.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/49728.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/4993.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/50001.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/50062.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/50063.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/50215.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/50216.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/50217.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/50219.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/50221.sol,timestamp,safe,0,1,FP,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/50222.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/5132.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/5142.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/5143.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/5164.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/5259.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/5339.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/538.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/578.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/5934.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/595.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/6149.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/6199.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/6220.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/625.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/626.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/6272.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/6348.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/6369.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/649.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/650.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/6534.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/6578.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/666.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/6929.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/711.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/7134.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/7330.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/737.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/738.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/739.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/740.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/7419.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/7570.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/7593.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/797.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/798.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/8025.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/8026.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/8099.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/8141.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/8342.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/8606.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/8826.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/883.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/911.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/9208.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/9230.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/9377.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/9379.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/9428.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/948.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/9560.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/9654.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/9820.sol,timestamp,safe,0,0,TN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/9850.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
osiris,qian,timestamp/9918.sol,timestamp,vulnerable,1,0,FN,osiris/qian/summary/osiris_qian_results.csv
