dataset,contract,domain,rep,total_s,fixpoint_s,encoded,status
qian,39327,Octagon,2,1.82,0.0,True,OK
qian,39327,Octagon,3,1.81,0.0,True,OK
qian,39327,Polka,1,1.81,0.0,True,OK
qian,39327,Polka,2,1.82,0.0,True,OK
qian,39327,Polka,3,1.82,0.0,True,OK
qian,39341,Box,1,10.49,10.1268,True,OK
qian,39341,Box,2,10.52,10.1286,True,OK
qian,39341,Box,3,10.49,10.1172,True,OK
qian,39341,Octagon,1,10.64,10.276,True,OK
qian,39341,Octagon,2,10.64,10.2688,True,OK
qian,39341,Octagon,3,10.63,10.2723,True,OK
qian,39341,Polka,1,10.61,10.2107,True,OK
qian,39341,Polka,2,10.59,10.1779,True,OK
qian,39341,Polka,3,10.55,10.1828,True,OK
qian,39644,Box,1,1.6,0.8328,True,OK
qian,39644,Box,2,1.61,0.8353,True,OK
qian,39644,Box,3,1.61,0.8305,True,OK
qian,39644,Octagon,1,1.6,0.0,True,OK
qian,39644,Octagon,2,1.6,0.0,True,OK
qian,39644,Octagon,3,1.6,0.0,True,OK
qian,39644,Polka,1,1.62,0.0,True,OK
qian,39644,Polka,2,1.61,0.0,True,OK
qian,39644,Polka,3,1.61,0.0,True,OK
qian,39664,Box,1,0.6,0.0,False,OK
qian,39684,Box,1,0.47,0.0,False,ERR
qian,39705,Box,1,0.46,0.0,False,ERR
qian,39749,Box,1,0.88,0.0,False,ERR
qian,39750,Box,1,0.89,0.0,False,ERR
qian,39777,Box,1,0.48,0.0,False,ERR
qian,39817,Box,1,10.48,10.1234,True,OK
qian,39817,Box,2,10.48,10.1219,True,OK
qian,39817,Box,3,10.49,10.1257,True,OK
qian,39817,Octagon,1,10.66,10.2879,True,OK
qian,39817,Octagon,2,10.67,10.2969,True,OK
qian,39817,Octagon,3,10.69,10.2867,True,OK
qian,39817,Polka,1,10.58,10.2204,True,OK
qian,39817,Polka,2,10.6,10.1993,True,OK
qian,39817,Polka,3,10.58,10.2132,True,OK
qian,39867,Box,1,0.68,0.0,False,ERR
qian,39912,Box,1,0.78,0.0,False,OK
qian,39934,Box,1,0.79,0.0,False,OK
qian,4,Box,1,10.93,10.1361,True,OK
qian,4,Box,2,10.93,10.1543,True,OK
qian,4,Box,3,10.96,10.1688,True,OK
qian,4,Octagon,1,11.16,10.3414,True,OK
qian,4,Octagon,2,11.15,10.3412,True,OK
qian,4,Octagon,3,11.16,10.3263,True,OK
qian,4,Polka,1,11.06,10.2775,True,OK
qian,4,Polka,2,11.1,10.2894,True,OK
qian,4,Polka,3,11.09,10.2658,True,OK
qian,40090,Box,1,0.47,0.0,False,ERR
qian,40092,Box,1,1.61,0.8348,True,OK
qian,40092,Box,2,1.6,0.8337,True,OK
qian,40092,Box,3,1.62,0.8358,True,OK
qian,40092,Octagon,1,1.71,0.9371,True,OK
qian,40092,Octagon,2,1.71,0.8997,True,OK
qian,40092,Octagon,3,1.71,0.8968,True,OK
qian,40092,Polka,1,1.61,0.8416,True,OK
qian,40092,Polka,2,1.63,0.85,True,OK
qian,40092,Polka,3,1.62,0.8489,True,OK
qian,40203,Box,1,10.5,10.1413,True,OK
qian,40203,Box,2,10.48,10.1301,True,OK
qian,40203,Box,3,10.49,10.1335,True,OK
qian,40203,Octagon,1,10.65,10.2908,True,OK
qian,40203,Octagon,2,10.67,10.2773,True,OK
qian,40203,Octagon,3,10.7,10.3108,True,OK
qian,40203,Polka,1,10.62,10.2229,True,OK
qian,40203,Polka,2,10.64,10.2181,True,OK
qian,40203,Polka,3,10.63,10.2258,True,OK
qian,40242,Box,1,10.5,10.1334,True,OK
qian,40242,Box,2,10.48,10.1225,True,OK
qian,40242,Box,3,10.47,10.1051,True,OK
qian,40242,Octagon,1,10.66,10.2937,True,OK
qian,40242,Octagon,2,10.68,10.2858,True,OK
qian,40242,Octagon,3,10.64,10.2611,True,OK
qian,40242,Polka,1,10.57,10.1748,True,OK
qian,40242,Polka,2,10.58,10.19,True,OK
qian,40242,Polka,3,10.57,10.2036,True,OK
qian,40249,Box,1,0.58,0.0,False,OK
qian,40299,Box,1,0.57,0.0,False,OK
qian,40336,Box,1,10.96,10.1842,True,OK
qian,40336,Box,2,10.95,10.1799,True,OK
qian,40336,Box,3,10.94,10.1722,True,OK
qian,40336,Octagon,1,11.8,10.9118,True,OK
qian,40336,Octagon,2,11.77,10.9711,True,OK
qian,40336,Octagon,3,11.84,10.9612,True,OK
qian,40336,Polka,1,11.22,10.4462,True,OK
qian,40336,Polka,2,11.2,10.4144,True,OK
qian,40336,Polka,3,11.14,10.3301,True,OK
qian,40340,Box,1,0.68,0.0,False,ERR
qian,40342,Box,1,0.67,0.0,False,ERR
qian,40353,Box,1,0.59,0.0,False,OK
qian,40357,Box,1,0.66,0.0,False,ERR
qian,40366,Box,1,1.19,0.8286,True,OK
qian,40366,Box,2,1.18,0.8291,True,OK
qian,40366,Box,3,1.18,0.8219,True,OK
qian,40366,Octagon,1,1.18,0.0,True,OK
qian,40366,Octagon,2,1.19,0.0,True,OK
qian,40366,Octagon,3,1.18,0.0,True,OK
qian,40366,Polka,1,1.18,0.0,True,OK
qian,40366,Polka,2,1.17,0.0,True,OK
qian,40366,Polka,3,1.18,0.0,True,OK
qian,40413,Box,1,0.67,0.0,False,ERR
qian,40425,Box,1,1.4,0.8229,True,OK
qian,40425,Box,2,1.39,0.832,True,OK
qian,40425,Box,3,1.4,0.836,True,OK
qian,40425,Octagon,1,1.4,0.0,True,OK
qian,40425,Octagon,2,1.4,0.0,True,OK
qian,40425,Octagon,3,1.4,0.0,True,OK
qian,40425,Polka,1,1.4,0.0,True,OK
qian,40425,Polka,2,1.41,0.0,True,OK
qian,40425,Polka,3,1.4,0.0,True,OK
qian,40500,Box,1,0.26,0.0,False,ERR
qian,40720,Box,1,10.53,10.1406,True,OK
qian,40720,Box,2,10.5,10.134,True,OK
qian,40720,Box,3,10.52,10.1316,True,OK
qian,40720,Octagon,1,10.71,10.3201,True,OK
qian,40720,Octagon,2,10.66,10.2919,True,OK
qian,40720,Octagon,3,10.68,10.2853,True,OK
qian,40720,Polka,1,10.65,10.2831,True,OK
qian,40720,Polka,2,10.6,10.199,True,OK
qian,40720,Polka,3,10.63,10.2103,True,OK
qian,40733,Box,1,1.59,0.8239,True,OK
qian,40733,Box,2,1.61,0.8374,True,OK
qian,40733,Box,3,1.58,0.8251,True,OK
qian,40733,Octagon,1,1.61,0.85,True,OK
qian,40733,Octagon,2,1.61,0.8387,True,OK
qian,40733,Octagon,3,1.61,0.8485,True,OK
qian,40733,Polka,1,1.62,0.8428,True,OK
qian,40733,Polka,2,1.6,0.8314,True,OK
qian,40733,Polka,3,1.61,0.8306,True,OK
qian,40734,Box,1,10.88,10.1146,True,OK
qian,40734,Box,2,10.88,10.1311,True,OK
qian,40734,Box,3,10.89,10.1236,True,OK
qian,40734,Octagon,1,11.15,10.3284,True,OK
qian,40734,Octagon,2,11.14,10.3164,True,OK
qian,40734,Octagon,3,11.19,10.3362,True,OK
qian,40734,Polka,1,11.03,10.2542,True,OK
qian,40734,Polka,2,11.0,10.2364,True,OK
qian,40734,Polka,3,11.02,10.2103,True,OK
qian,40737,Box,1,10.87,10.1124,True,OK
qian,40737,Box,2,10.89,10.124,True,OK
qian,40737,Box,3,10.88,10.1131,True,OK
qian,40737,Octagon,1,11.11,10.3081,True,OK
qian,40737,Octagon,2,11.17,10.359,True,OK
qian,40737,Octagon,3,11.18,10.3383,True,OK
qian,40737,Polka,1,11.01,10.2052,True,OK
qian,40737,Polka,2,11.02,10.231,True,OK
qian,40737,Polka,3,11.0,10.2123,True,OK
qian,40741,Box,1,0.79,0.0,False,OK
qian,40750,Box,1,0.58,0.0,False,OK
qian,40751,Box,1,10.91,10.1257,True,OK
qian,40751,Box,2,10.89,10.1115,True,OK
qian,40751,Box,3,10.89,10.1181,True,OK
qian,40751,Octagon,1,11.13,10.3185,True,OK
qian,40751,Octagon,2,11.15,10.3289,True,OK
qian,40751,Octagon,3,11.15,10.3351,True,OK
qian,40751,Polka,1,11.02,10.2374,True,OK
qian,40751,Polka,2,11.02,10.2654,True,OK
qian,40751,Polka,3,11.11,10.2294,True,OK
qian,40752,Box,1,1.59,0.8268,True,OK
qian,40752,Box,2,1.6,0.8273,True,OK
qian,40752,Box,3,1.6,0.8401,True,OK
qian,40752,Octagon,1,1.62,0.8472,True,OK
qian,40752,Octagon,2,1.64,0.8515,True,OK
qian,40752,Octagon,3,1.6,0.8421,True,OK
qian,40752,Polka,1,1.63,0.8424,True,OK
qian,40752,Polka,2,1.6,0.8408,True,OK
qian,40752,Polka,3,1.61,0.8308,True,OK
qian,40759,Box,1,10.9,10.1296,True,OK
qian,40759,Box,2,10.88,10.1096,True,OK
qian,40759,Box,3,10.88,10.1056,True,OK
qian,40759,Octagon,1,11.2,10.3483,True,OK
qian,40759,Octagon,2,11.14,10.3193,True,OK
qian,40759,Octagon,3,11.18,10.3357,True,OK
qian,40759,Polka,1,10.99,10.2186,True,OK
qian,40759,Polka,2,11.0,10.2197,True,OK
qian,40759,Polka,3,10.99,10.2215,True,OK
qian,40760,Box,1,0.77,0.0,False,OK
qian,40763,Box,1,10.88,10.119,True,OK
qian,40763,Box,2,10.89,10.1267,True,OK
qian,40763,Box,3,10.9,10.1383,True,OK
qian,40763,Octagon,1,11.27,10.3748,True,OK
qian,40763,Octagon,2,11.09,10.2974,True,OK
qian,40763,Octagon,3,11.06,10.2764,True,OK
qian,40763,Polka,1,11.02,10.2186,True,OK
qian,40763,Polka,2,11.0,10.2042,True,OK
qian,40763,Polka,3,11.05,10.2034,True,OK
qian,40766,Box,1,0.57,0.0,False,OK
qian,40768,Box,1,0.66,0.0,False,ERR
qian,40771,Box,1,10.93,10.1647,True,OK
qian,40771,Box,2,10.95,10.1623,True,OK
qian,40771,Box,3,10.93,10.165,True,OK
qian,40771,Octagon,1,11.92,11.1065,True,OK
qian,40771,Octagon,2,11.78,10.9792,True,OK
qian,40771,Octagon,3,11.82,10.9323,True,OK
qian,40771,Polka,1,11.18,10.3798,True,OK
qian,40771,Polka,2,11.21,10.4164,True,OK
qian,40771,Polka,3,11.22,10.3995,True,OK
qian,40774,Box,1,0.99,0.6253,True,OK
qian,40774,Box,2,0.99,0.6245,True,OK
qian,40774,Box,3,1.0,0.6339,True,OK
qian,40774,Octagon,1,1.03,0.644,True,OK
qian,40774,Octagon,2,1.03,0.6473,True,OK
qian,40774,Octagon,3,1.0,0.6379,True,OK
qian,40774,Polka,1,1.01,0.6366,True,OK
qian,40774,Polka,2,1.0,0.6358,True,OK
qian,40774,Polka,3,1.0,0.6364,True,OK
qian,40778,Box,1,0.77,0.0,False,OK
qian,40782,Box,1,1.61,0.8378,True,OK
qian,40782,Box,2,1.6,0.835,True,OK
qian,40782,Box,3,1.61,0.8404,True,OK
qian,40782,Octagon,1,1.61,0.8494,True,OK
qian,40782,Octagon,2,1.61,0.8475,True,OK
qian,40782,Octagon,3,1.61,0.8472,True,OK
qian,40782,Polka,1,1.61,0.8364,True,OK
qian,40782,Polka,2,1.61,0.8444,True,OK
qian,40782,Polka,3,1.62,0.841,True,OK
qian,40783,Box,1,1.62,0.8369,True,OK
qian,40783,Box,2,1.61,0.8414,True,OK
qian,40783,Box,3,1.6,0.8291,True,OK
qian,40783,Octagon,1,1.65,0.8684,True,OK
qian,40783,Octagon,2,1.62,0.8579,True,OK
qian,40783,Octagon,3,1.62,0.8515,True,OK
qian,40783,Polka,1,1.62,0.8475,True,OK
qian,40783,Polka,2,1.63,0.8454,True,OK
qian,40783,Polka,3,1.61,0.8518,True,OK
qian,40786,Box,1,1.6,0.8359,True,OK
qian,40786,Box,2,1.61,0.8384,True,OK
qian,40786,Box,3,1.61,0.8279,True,OK
qian,40786,Octagon,1,1.67,0.8835,True,OK
qian,40786,Octagon,2,1.66,0.859,True,OK
qian,40786,Octagon,3,1.67,0.8803,True,OK
qian,40786,Polka,1,1.62,0.8465,True,OK
qian,40786,Polka,2,1.61,0.8351,True,OK
qian,40786,Polka,3,1.61,0.8405,True,OK
qian,40788,Box,1,10.92,10.1466,True,OK
qian,40788,Box,2,10.92,10.1471,True,OK
qian,40788,Box,3,10.93,10.1526,True,OK
qian,40788,Octagon,1,11.31,10.4503,True,OK
qian,40788,Octagon,2,11.32,10.4538,True,OK
qian,40788,Octagon,3,11.32,10.4552,True,OK
qian,40788,Polka,1,11.07,10.302,True,OK
qian,40788,Polka,2,11.07,10.2916,True,OK
qian,40788,Polka,3,11.09,10.2975,True,OK
qian,50000,Box,1,0.36,0.0,False,OK
qian,50001,Box,1,0.98,0.623,True,OK
qian,50001,Box,2,0.98,0.6232,True,OK
qian,50001,Box,3,0.99,0.6235,True,OK
qian,50001,Octagon,1,1.0,0.6403,True,OK
qian,50001,Octagon,2,0.99,0.6392,True,OK
qian,50001,Octagon,3,0.98,0.6289,True,OK
qian,50001,Polka,1,0.98,0.6245,True,OK
qian,50001,Polka,2,0.98,0.6294,True,OK
qian,50001,Polka,3,0.98,0.6273,True,OK
qian,50007,Box,1,10.99,10.2039,True,OK
qian,50007,Box,2,10.96,10.1885,True,OK
qian,50007,Box,3,10.96,10.1832,True,OK
qian,50007,Octagon,1,1.7,0.9117,True,OK
qian,50007,Octagon,2,1.72,0.9137,True,OK
qian,50007,Octagon,3,1.72,0.9394,True,OK
qian,50007,Polka,1,11.2,10.4062,True,OK
qian,50007,Polka,2,11.18,10.3763,True,OK
qian,50007,Polka,3,11.17,10.3587,True,OK
qian,50025,Box,1,10.94,10.1714,True,OK
qian,50025,Box,2,10.92,10.1459,True,OK
qian,50025,Box,3,10.93,10.1526,True,OK
qian,50025,Octagon,1,11.24,10.3716,True,OK
qian,50025,Octagon,2,11.19,10.3639,True,OK
qian,50025,Octagon,3,11.21,10.3822,True,OK
qian,50025,Polka,1,11.07,10.287,True,OK
qian,50025,Polka,2,11.09,10.3018,True,OK
qian,50025,Polka,3,11.08,10.2923,True,OK
qian,50026,Box,1,10.94,10.16,True,OK
qian,50026,Box,2,10.93,10.1486,True,OK
qian,50026,Box,3,10.93,10.1552,True,OK
qian,50026,Octagon,1,11.34,10.4666,True,OK
qian,50026,Octagon,2,11.36,10.4759,True,OK
qian,50026,Octagon,3,11.43,10.6075,True,OK
qian,50026,Polka,1,11.13,10.3432,True,OK
qian,50026,Polka,2,11.09,10.2905,True,OK
qian,50026,Polka,3,11.11,10.3197,True,OK
qian,50027,Box,1,0.46,0.0,False,ERR
qian,50028,Box,1,0.46,0.0,False,ERR
qian,50029,Box,1,10.95,10.1849,True,OK
qian,50029,Box,2,10.95,10.1802,True,OK
qian,50029,Box,3,10.97,10.182,True,OK
qian,50029,Octagon,1,11.52,10.7237,True,OK
qian,50029,Octagon,2,11.55,10.7548,True,OK
qian,50029,Octagon,3,11.58,10.775,True,OK
qian,50029,Polka,1,11.18,10.3795,True,OK
qian,50029,Polka,2,11.15,10.3488,True,OK
qian,50029,Polka,3,11.16,10.3762,True,OK
qian,50030,Box,1,10.92,10.1595,True,OK
qian,50030,Box,2,10.92,10.157,True,OK
qian,50030,Box,3,10.92,10.1489,True,OK
qian,50030,Octagon,1,11.33,10.475,True,OK
qian,50030,Octagon,2,11.35,10.4849,True,OK
qian,50030,Octagon,3,11.31,10.4538,True,OK
qian,50030,Polka,1,11.08,10.2984,True,OK
qian,50030,Polka,2,11.04,10.273,True,OK
qian,50030,Polka,3,11.1,10.3273,True,OK
qian,50031,Box,1,1.61,0.841,True,OK
qian,50031,Box,2,1.61,0.8401,True,OK
qian,50031,Box,3,1.6,0.8253,True,OK
qian,50031,Octagon,1,1.61,0.0,True,OK
qian,50031,Octagon,2,1.6,0.0,True,OK
qian,50031,Octagon,3,1.61,0.0,True,OK
qian,50031,Polka,1,1.6,0.0,True,OK
qian,50031,Polka,2,1.6,0.0,True,OK
qian,50031,Polka,3,1.6,0.0,True,OK
qian,50032,Box,1,11.18,10.1906,True,OK
qian,50032,Box,2,11.19,10.192,True,OK
qian,50032,Box,3,11.18,10.1981,True,OK
qian,50032,Octagon,1,11.85,10.8436,True,OK
qian,50032,Octagon,2,11.84,10.8381,True,OK
qian,50032,Octagon,3,11.84,10.8362,True,OK
qian,50032,Polka,1,11.51,10.4879,True,OK
qian,50032,Polka,2,11.46,10.4465,True,OK
qian,50032,Polka,3,11.51,10.4774,True,OK
qian,50033,Box,1,0.56,0.0,False,OK
qian,50034,Box,1,0.58,0.0,False,OK
qian,50035,Box,1,10.74,10.1553,True,OK
qian,50035,Box,2,10.73,10.1582,True,OK
qian,50035,Box,3,10.72,10.1504,True,OK
qian,50035,Octagon,1,11.01,10.3688,True,OK
qian,50035,Octagon,2,11.05,10.4167,True,OK
qian,50035,Octagon,3,11.02,10.3719,True,OK
qian,50035,Polka,1,10.86,10.2949,True,OK
qian,50035,Polka,2,10.89,10.3173,True,OK
qian,50035,Polka,3,10.88,10.294,True,OK
qian,50036,Box,1,10.91,10.1444,True,OK
qian,50036,Box,2,10.92,10.1545,True,OK
qian,50036,Box,3,10.93,10.1558,True,OK
qian,50036,Octagon,1,11.21,10.3827,True,OK
qian,50036,Octagon,2,11.21,10.372,True,OK
qian,50036,Octagon,3,11.22,10.3795,True,OK
qian,50036,Polka,1,11.12,10.317,True,OK
qian,50036,Polka,2,11.1,10.3332,True,OK
qian,50036,Polka,3,11.09,10.3065,True,OK
qian,18509,Box,1,10.92,10.1544,True,OK
qian,18509,Box,2,10.91,10.1506,True,OK
qian,18509,Box,3,10.95,10.1566,True,OK
qian,18509,Octagon,1,11.19,10.3716,True,OK
qian,18509,Octagon,2,11.21,10.3792,True,OK
qian,18509,Octagon,3,11.16,10.3238,True,OK
qian,18509,Polka,1,11.09,10.3126,True,OK
qian,18509,Polka,2,11.08,10.2926,True,OK
qian,18509,Polka,3,11.05,10.2762,True,OK
qian,22074,Box,1,1.81,0.8354,True,OK
qian,22074,Box,2,1.8,0.8406,True,OK
qian,22074,Box,3,1.81,0.838,True,OK
qian,22074,Octagon,1,1.82,0.8473,True,OK
qian,22074,Octagon,2,1.81,0.8455,True,OK
qian,22074,Octagon,3,1.84,0.8616,True,OK
qian,22074,Polka,1,1.81,0.8463,True,OK
qian,22074,Polka,2,1.82,0.8344,True,OK
qian,22074,Polka,3,1.81,0.8389,True,OK
qian,22247,Box,1,10.9,10.1361,True,OK
qian,22247,Box,2,10.91,10.1306,True,OK
qian,22247,Box,3,10.9,10.1317,True,OK
qian,22247,Octagon,1,11.07,10.2962,True,OK
qian,22247,Octagon,2,11.06,10.2677,True,OK
qian,22247,Octagon,3,11.07,10.2862,True,OK
qian,22247,Polka,1,11.01,10.2101,True,OK
qian,22247,Polka,2,11.02,10.2059,True,OK
qian,22247,Polka,3,11.04,10.2429,True,OK
qian,22416,Box,1,10.89,10.1298,True,OK
qian,22416,Box,2,10.91,10.1328,True,OK
qian,22416,Box,3,10.89,10.1341,True,OK
qian,22416,Octagon,1,11.1,10.2859,True,OK
qian,22416,Octagon,2,11.07,10.2916,True,OK
qian,22416,Octagon,3,11.1,10.3121,True,OK
qian,22416,Polka,1,11.01,10.2065,True,OK
qian,22416,Polka,2,11.01,10.2208,True,OK
qian,22416,Polka,3,11.03,10.2335,True,OK
qian,24161,Box,1,10.69,10.1244,True,OK
qian,24161,Box,2,10.69,10.1226,True,OK
qian,24161,Box,3,10.69,10.1221,True,OK
qian,24161,Octagon,1,10.88,10.3087,True,OK
qian,24161,Octagon,2,10.88,10.2792,True,OK
qian,24161,Octagon,3,10.88,10.3142,True,OK
qian,24161,Polka,1,10.8,10.1854,True,OK
qian,24161,Polka,2,10.8,10.2075,True,OK
qian,24161,Polka,3,10.79,10.2224,True,OK
qian,26523,Box,1,1.41,0.6279,True,OK
qian,26523,Box,2,1.42,0.6369,True,OK
qian,26523,Box,3,1.4,0.6236,True,OK
qian,26523,Octagon,1,1.61,0.8453,True,OK
qian,26523,Octagon,2,1.64,0.8569,True,OK
qian,26523,Octagon,3,1.62,0.8543,True,OK
qian,26523,Polka,1,1.62,0.8479,True,OK
qian,26523,Polka,2,1.61,0.8353,True,OK
qian,26523,Polka,3,1.61,0.8463,True,OK
qian,26742,Box,1,10.93,10.1445,True,OK
qian,26742,Box,2,10.9,10.1369,True,OK
qian,26742,Box,3,10.91,10.1452,True,OK
qian,26742,Octagon,1,11.1,10.3202,True,OK
qian,26742,Octagon,2,11.13,10.3265,True,OK
qian,26742,Octagon,3,11.14,10.3549,True,OK
qian,26742,Polka,1,11.02,10.2069,True,OK
qian,26742,Polka,2,11.05,10.2662,True,OK
qian,26742,Polka,3,11.01,10.2427,True,OK
qian,29089,Box,1,10.9,10.1305,True,OK
qian,29089,Box,2,10.9,10.1389,True,OK
qian,29089,Box,3,10.9,10.1379,True,OK
qian,29089,Octagon,1,11.07,10.3122,True,OK
qian,29089,Octagon,2,11.07,10.2945,True,OK
qian,29089,Octagon,3,11.06,10.273,True,OK
qian,29089,Polka,1,11.02,10.2111,True,OK
qian,29089,Polka,2,11.03,10.2145,True,OK
qian,29089,Polka,3,11.03,10.2348,True,OK
qian,37707,Box,1,10.93,10.1492,True,OK
qian,37707,Box,2,10.93,10.1471,True,OK
qian,37707,Box,3,10.94,10.1638,True,OK
qian,37707,Octagon,1,11.35,10.4754,True,OK
qian,37707,Octagon,2,11.32,10.4465,True,OK
qian,37707,Octagon,3,11.31,10.4518,True,OK
qian,37707,Polka,1,11.1,10.3134,True,OK
qian,37707,Polka,2,11.1,10.3214,True,OK
qian,37707,Polka,3,11.13,10.3519,True,OK
qian,39019,Box,1,1.82,0.8333,True,OK
qian,39019,Box,2,1.81,0.8386,True,OK
qian,39019,Box,3,1.82,0.8416,True,OK
qian,39019,Octagon,1,1.94,0.9511,True,OK
qian,39019,Octagon,2,1.97,0.9497,True,OK
qian,39019,Octagon,3,1.9,0.8894,True,OK
qian,39019,Polka,1,1.83,0.8511,True,OK
qian,39019,Polka,2,1.83,0.8535,True,OK
qian,39019,Polka,3,1.82,0.8426,True,OK
qian,39269,Box,1,1.62,0.8415,True,OK
qian,39269,Box,2,1.62,0.8407,True,OK
qian,39269,Box,3,1.62,0.8311,True,OK
qian,39269,Octagon,1,1.63,0.0,True,OK
qian,39269,Octagon,2,1.61,0.0,True,OK
qian,39269,Octagon,3,1.64,0.0,True,OK
qian,39269,Polka,1,1.59,0.0,True,OK
qian,39269,Polka,2,1.62,0.0,True,OK
qian,39269,Polka,3,1.63,0.0,True,OK
qian,39778,Box,1,1.22,0.6395,True,OK
qian,39778,Box,2,1.22,0.6408,True,OK
qian,39778,Box,3,1.21,0.6334,True,OK
qian,39778,Octagon,1,1.56,0.9651,True,OK
qian,39778,Octagon,2,1.54,0.9306,True,OK
qian,39778,Octagon,3,1.53,0.9179,True,OK
qian,39778,Polka,1,1.44,0.8486,True,OK
qian,39778,Polka,2,1.42,0.8531,True,OK
qian,39778,Polka,3,1.43,0.8481,True,OK
qian,39866,Box,1,0.68,0.0,False,ERR
qian,40415,Box,1,10.93,10.1612,True,OK
qian,40415,Box,2,10.92,10.1523,True,OK
qian,40415,Box,3,10.94,10.1605,True,OK
qian,40415,Octagon,1,11.87,10.9721,True,OK
qian,40415,Octagon,2,11.94,11.0591,True,OK
qian,40415,Octagon,3,11.89,11.0018,True,OK
qian,40415,Polka,1,11.17,10.36,True,OK
qian,40415,Polka,2,11.22,10.3916,True,OK
qian,40415,Polka,3,11.24,10.4277,True,OK
qian,40499,Box,1,10.89,10.1157,True,OK
qian,40499,Box,2,10.92,10.1205,True,OK
qian,40499,Box,3,10.9,10.129,True,OK
qian,40499,Octagon,1,11.07,10.283,True,OK
qian,40499,Octagon,2,11.07,10.2914,True,OK
qian,40499,Octagon,3,11.09,10.2833,True,OK
qian,40499,Polka,1,11.0,10.1883,True,OK
qian,40499,Polka,2,11.03,10.2039,True,OK
qian,40499,Polka,3,11.04,10.2052,True,OK
qian,40732,Box,1,10.68,10.1225,True,OK
qian,40732,Box,2,10.68,10.117,True,OK
qian,40732,Box,3,10.69,10.1283,True,OK
qian,40732,Octagon,1,10.84,10.2555,True,OK
qian,40732,Octagon,2,10.88,10.2817,True,OK
qian,40732,Octagon,3,10.88,10.2925,True,OK
qian,40732,Polka,1,10.79,10.2081,True,OK
qian,40732,Polka,2,10.79,10.2032,True,OK
qian,40732,Polka,3,10.79,10.1956,True,OK
qian,40735,Box,1,10.69,10.1279,True,OK
qian,40735,Box,2,10.69,10.1344,True,OK
qian,40735,Box,3,10.69,10.1197,True,OK
qian,40735,Octagon,1,10.84,10.271,True,OK
qian,40735,Octagon,2,10.87,10.2707,True,OK
qian,40735,Octagon,3,10.85,10.2589,True,OK
qian,40735,Polka,1,10.79,10.2018,True,OK
qian,40735,Polka,2,10.8,10.2085,True,OK
qian,40735,Polka,3,10.81,10.2067,True,OK
qian,40736,Box,1,11.14,10.1538,True,OK
qian,40736,Box,2,11.13,10.1462,True,OK
qian,40736,Box,3,11.14,10.1552,True,OK
qian,40736,Octagon,1,11.44,10.3981,True,OK
qian,40736,Octagon,2,11.4,10.3575,True,OK
qian,40736,Octagon,3,11.43,10.3908,True,OK
qian,40736,Polka,1,11.28,10.2913,True,OK
qian,40736,Polka,2,11.28,10.3044,True,OK
qian,40736,Polka,3,11.27,10.2926,True,OK
qian,40742,Box,1,10.66,10.1089,True,OK
qian,40742,Box,2,10.7,10.1379,True,OK
qian,40742,Box,3,10.7,10.1316,True,OK
qian,40742,Octagon,1,10.87,10.2887,True,OK
qian,40742,Octagon,2,10.87,10.2891,True,OK
qian,40742,Octagon,3,10.87,10.3012,True,OK
qian,40742,Polka,1,10.77,10.172,True,OK
qian,40742,Polka,2,10.76,10.1961,True,OK
qian,40742,Polka,3,10.77,10.2065,True,OK
qian,40745,Box,1,10.91,10.137,True,OK
qian,40745,Box,2,10.89,10.1349,True,OK
qian,40745,Box,3,10.91,10.1348,True,OK
qian,40745,Octagon,1,11.08,10.3097,True,OK
qian,40745,Octagon,2,11.06,10.2811,True,OK
qian,40745,Octagon,3,11.06,10.2694,True,OK
qian,40745,Polka,1,11.05,10.2427,True,OK
qian,40745,Polka,2,11.01,10.2305,True,OK
qian,40745,Polka,3,11.02,10.2479,True,OK
qian,40746,Box,1,1.61,0.8354,True,OK
qian,40746,Box,2,1.61,0.8373,True,OK
qian,40746,Box,3,1.61,0.8407,True,OK
qian,40746,Octagon,1,1.61,0.8446,True,OK
qian,40746,Octagon,2,1.61,0.8431,True,OK
qian,40746,Octagon,3,1.61,0.8488,True,OK
qian,40746,Polka,1,1.6,0.8369,True,OK
qian,40746,Polka,2,1.6,0.8363,True,OK
qian,40746,Polka,3,1.66,0.888,True,OK
qian,40747,Box,1,11.14,10.1642,True,OK
qian,40747,Box,2,11.17,10.1598,True,OK
qian,40747,Box,3,11.15,10.1608,True,OK
qian,40747,Octagon,1,11.57,10.4881,True,OK
qian,40747,Octagon,2,11.5,10.4503,True,OK
qian,40747,Octagon,3,11.5,10.4989,True,OK
qian,40747,Polka,1,11.3,10.3107,True,OK
qian,40747,Polka,2,11.36,10.3757,True,OK
qian,40747,Polka,3,11.32,10.3386,True,OK
qian,40748,Box,1,10.91,10.1185,True,OK
qian,40748,Box,2,10.92,10.1303,True,OK
qian,40748,Box,3,10.89,10.1179,True,OK
qian,40748,Octagon,1,11.13,10.315,True,OK
qian,40748,Octagon,2,11.07,10.3012,True,OK
qian,40748,Octagon,3,11.09,10.2917,True,OK
qian,40748,Polka,1,10.99,10.1893,True,OK
qian,40748,Polka,2,11.03,10.2199,True,OK
qian,40748,Polka,3,11.03,10.2176,True,OK
qian,40749,Box,1,10.68,10.115,True,OK
qian,40749,Box,2,10.69,10.1307,True,OK
qian,40749,Box,3,10.69,10.1307,True,OK
