
===== REENTRANCY (Box domain, transformed source) =====
ENTRY 1 SourceEntry_0 [[0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 43 ExpressionStatement_0 [[100.0,100.0], [10.0,10.0], [20.0,20.0], [0.0,0.0], [0.0,0.0]]
ENTRY 43 ExpressionStatement_1 [[100.0,100.0], [10.0,10.0], [20.0,20.0], [0.0,0.0], [0.0,0.0]]
EXIT 43 ExpressionStatement_1 [[100.0,100.0], [10.0,10.0], [20.0,20.0], [0.0,0.0], [0.0,0.0]]
ENTRY 43 IfConditionJoin_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 43 IfConditionJoin_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 43 FunctionExit_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 43 FunctionExit_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 43 FunctionDefinition_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 43 FunctionDefinition_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 43 FunctionEntry_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 43 FunctionEntry_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 43 VariableDeclarationStatement_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 43 VariableDeclarationStatement_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [20.0,40.0], [0.0,0.0]]
ENTRY 43 VariableDeclarationStatement_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [20.0,40.0], [0.0,0.0]]
EXIT 43 VariableDeclarationStatement_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [20.0,40.0], [-Infinity,Infinity]]
ENTRY 43 IfStatement_1 [[-1660.0,100.0], [0.0,1660.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 43 IfStatement_1 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 43 ExpressionStatement_2 [[-1660.0,100.0], [0.0,1660.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 43 ExpressionStatement_2 [[-1700.0,100.0], [0.0,1660.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 43 ExpressionStatement_3 [[-1700.0,100.0], [0.0,1660.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 43 ExpressionStatement_3 [[-1700.0,100.0], [0.0,1700.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 43 ExpressionStatement_4 [[-1700.0,100.0], [0.0,1700.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 43 ExpressionStatement_4 [[-1700.0,100.0], [0.0,1700.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 43 ExpressionStatement_5 [[-1660.0,100.0], [0.0,1660.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 43 ExpressionStatement_5 [[-1660.0,100.0], [0.0,1660.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 43 IfConditionJoin_1 [[-1700.0,100.0], [0.0,1700.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 43 IfConditionJoin_1 [[-1700.0,100.0], [0.0,1700.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 43 ExpressionStatement_6 [[-1700.0,100.0], [0.0,1700.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 43 ExpressionStatement_6 [[-1700.0,100.0], [0.0,1700.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 43 ExpressionStatement_7 [[-1700.0,100.0], [0.0,1700.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 43 ExpressionStatement_7 [[-1700.0,100.0], [0.0,1700.0], [0.0,0.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 43 FunctionExit_1 [[-1700.0,100.0], [0.0,1700.0], [0.0,0.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 43 FunctionExit_1 [[-1700.0,100.0], [0.0,1700.0], [0.0,0.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 44 SourceEntry_0 [[0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 44 SourceEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 44 SourceUnit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 44 SourceUnit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 44 PragmaDirective_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 44 PragmaDirective_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 44 SourceExit_0 [[-1700.0,100.0], [0.0,1700.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 44 SourceExit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 44 ContractDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 44 ContractDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 44 VariableDeclaration_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 44 VariableDeclaration_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 44 VariableDeclaration_1 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 44 VariableDeclaration_1 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 44 VariableDeclaration_2 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 44 VariableDeclaration_2 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 44 FunctionDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 44 FunctionDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 44 FunctionEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 44 FunctionEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 44 IfStatement_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 44 IfStatement_0 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 44 ExpressionStatement_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 44 ExpressionStatement_0 [[100.0,100.0], [10.0,10.0], [20.0,20.0], [0.0,0.0], [0.0,0.0]]
ENTRY 44 ExpressionStatement_1 [[100.0,100.0], [10.0,10.0], [20.0,20.0], [0.0,0.0], [0.0,0.0]]
EXIT 44 ExpressionStatement_1 [[100.0,100.0], [10.0,10.0], [20.0,20.0], [0.0,0.0], [0.0,0.0]]
ENTRY 44 IfConditionJoin_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 44 IfConditionJoin_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 44 FunctionExit_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 44 FunctionExit_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 44 FunctionDefinition_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 44 FunctionDefinition_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 44 FunctionEntry_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 44 FunctionEntry_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 44 VariableDeclarationStatement_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 44 VariableDeclarationStatement_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [20.0,40.0], [0.0,0.0]]
ENTRY 44 VariableDeclarationStatement_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [20.0,40.0], [0.0,0.0]]
EXIT 44 VariableDeclarationStatement_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [20.0,40.0], [-Infinity,Infinity]]
ENTRY 44 IfStatement_1 [[-1700.0,100.0], [0.0,1700.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 44 IfStatement_1 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 44 ExpressionStatement_2 [[-1700.0,100.0], [0.0,1700.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 44 ExpressionStatement_2 [[-1740.0,100.0], [0.0,1700.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 44 ExpressionStatement_3 [[-1740.0,100.0], [0.0,1700.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 44 ExpressionStatement_3 [[-1740.0,100.0], [0.0,1740.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 44 ExpressionStatement_4 [[-1740.0,100.0], [0.0,1740.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 44 ExpressionStatement_4 [[-1740.0,100.0], [0.0,1740.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 44 ExpressionStatement_5 [[-1700.0,100.0], [0.0,1700.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 44 ExpressionStatement_5 [[-1700.0,100.0], [0.0,1700.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 44 IfConditionJoin_1 [[-1740.0,100.0], [0.0,1740.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 44 IfConditionJoin_1 [[-1740.0,100.0], [0.0,1740.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 44 ExpressionStatement_6 [[-1740.0,100.0], [0.0,1740.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 44 ExpressionStatement_6 [[-1740.0,100.0], [0.0,1740.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 44 ExpressionStatement_7 [[-1740.0,100.0], [0.0,1740.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 44 ExpressionStatement_7 [[-1740.0,100.0], [0.0,1740.0], [0.0,0.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 44 FunctionExit_1 [[-1740.0,100.0], [0.0,1740.0], [0.0,0.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 44 FunctionExit_1 [[-1740.0,100.0], [0.0,1740.0], [0.0,0.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 45 SourceEntry_0 [[0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 45 SourceEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 45 SourceUnit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 45 SourceUnit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 45 PragmaDirective_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 45 PragmaDirective_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 45 SourceExit_0 [[-1740.0,100.0], [0.0,1740.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 45 SourceExit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 45 ContractDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 45 ContractDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 45 VariableDeclaration_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 45 VariableDeclaration_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 45 VariableDeclaration_1 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 45 VariableDeclaration_1 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 45 VariableDeclaration_2 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 45 VariableDeclaration_2 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 45 FunctionDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 45 FunctionDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 45 FunctionEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 45 FunctionEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 45 IfStatement_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 45 IfStatement_0 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 45 ExpressionStatement_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 45 ExpressionStatement_0 [[100.0,100.0], [10.0,10.0], [20.0,20.0], [0.0,0.0], [0.0,0.0]]
ENTRY 45 ExpressionStatement_1 [[100.0,100.0], [10.0,10.0], [20.0,20.0], [0.0,0.0], [0.0,0.0]]
EXIT 45 ExpressionStatement_1 [[100.0,100.0], [10.0,10.0], [20.0,20.0], [0.0,0.0], [0.0,0.0]]
ENTRY 45 IfConditionJoin_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 45 IfConditionJoin_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 45 FunctionExit_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 45 FunctionExit_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 45 FunctionDefinition_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 45 FunctionDefinition_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 45 FunctionEntry_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 45 FunctionEntry_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 45 VariableDeclarationStatement_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 45 VariableDeclarationStatement_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [20.0,40.0], [0.0,0.0]]
ENTRY 45 VariableDeclarationStatement_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [20.0,40.0], [0.0,0.0]]
EXIT 45 VariableDeclarationStatement_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [20.0,40.0], [-Infinity,Infinity]]
ENTRY 45 IfStatement_1 [[-1740.0,100.0], [0.0,1740.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 45 IfStatement_1 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 45 ExpressionStatement_2 [[-1740.0,100.0], [0.0,1740.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 45 ExpressionStatement_2 [[-1780.0,100.0], [0.0,1740.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 45 ExpressionStatement_3 [[-1780.0,100.0], [0.0,1740.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 45 ExpressionStatement_3 [[-1780.0,100.0], [0.0,1780.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 45 ExpressionStatement_4 [[-1780.0,100.0], [0.0,1780.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 45 ExpressionStatement_4 [[-1780.0,100.0], [0.0,1780.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 45 ExpressionStatement_5 [[-1740.0,100.0], [0.0,1740.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 45 ExpressionStatement_5 [[-1740.0,100.0], [0.0,1740.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 45 IfConditionJoin_1 [[-1780.0,100.0], [0.0,1780.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 45 IfConditionJoin_1 [[-1780.0,100.0], [0.0,1780.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 45 ExpressionStatement_6 [[-1780.0,100.0], [0.0,1780.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 45 ExpressionStatement_6 [[-1780.0,100.0], [0.0,1780.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 45 ExpressionStatement_7 [[-1780.0,100.0], [0.0,1780.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 45 ExpressionStatement_7 [[-1780.0,100.0], [0.0,1780.0], [0.0,0.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 45 FunctionExit_1 [[-1780.0,100.0], [0.0,1780.0], [0.0,0.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 45 FunctionExit_1 [[-1780.0,100.0], [0.0,1780.0], [0.0,0.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 46 SourceEntry_0 [[0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 46 SourceEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 46 SourceUnit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 46 SourceUnit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 46 PragmaDirective_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 46 PragmaDirective_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 46 SourceExit_0 [[-1780.0,100.0], [0.0,1780.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 46 SourceExit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 46 ContractDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 46 ContractDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 46 VariableDeclaration_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 46 VariableDeclaration_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 46 VariableDeclaration_1 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 46 VariableDeclaration_1 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 46 VariableDeclaration_2 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 46 VariableDeclaration_2 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 46 FunctionDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 46 FunctionDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 46 FunctionEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 46 FunctionEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 46 IfStatement_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 46 IfStatement_0 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 46 ExpressionStatement_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 46 ExpressionStatement_0 [[100.0,100.0], [10.0,10.0], [20.0,20.0], [0.0,0.0], [0.0,0.0]]
ENTRY 46 ExpressionStatement_1 [[100.0,100.0], [10.0,10.0], [20.0,20.0], [0.0,0.0], [0.0,0.0]]
EXIT 46 ExpressionStatement_1 [[100.0,100.0], [10.0,10.0], [20.0,20.0], [0.0,0.0], [0.0,0.0]]
ENTRY 46 IfConditionJoin_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 46 IfConditionJoin_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 46 FunctionExit_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 46 FunctionExit_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 46 FunctionDefinition_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 46 FunctionDefinition_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 46 FunctionEntry_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 46 FunctionEntry_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
ENTRY 46 VariableDeclarationStatement_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [0.0,0.0], [0.0,0.0]]
EXIT 46 VariableDeclarationStatement_0 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [20.0,40.0], [0.0,0.0]]
ENTRY 46 VariableDeclarationStatement_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [20.0,40.0], [0.0,0.0]]
EXIT 46 VariableDeclarationStatement_1 [[100.0,100.0], [10.0,10.0], [20.0,40.0], [20.0,40.0], [-Infinity,Infinity]]
ENTRY 46 IfStatement_1 [[-1780.0,100.0], [0.0,1780.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 46 IfStatement_1 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 46 ExpressionStatement_2 [[-1780.0,100.0], [0.0,1780.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 46 ExpressionStatement_2 [[-1820.0,100.0], [0.0,1780.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 46 ExpressionStatement_3 [[-1820.0,100.0], [0.0,1780.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 46 ExpressionStatement_3 [[-1820.0,100.0], [0.0,1820.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 46 ExpressionStatement_4 [[-1820.0,100.0], [0.0,1820.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 46 ExpressionStatement_4 [[-1820.0,100.0], [0.0,1820.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 46 ExpressionStatement_5 [[-1780.0,100.0], [0.0,1780.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 46 ExpressionStatement_5 [[-1780.0,100.0], [0.0,1780.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 46 IfConditionJoin_1 [[-1820.0,100.0], [0.0,1820.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 46 IfConditionJoin_1 [[-1820.0,100.0], [0.0,1820.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 46 ExpressionStatement_6 [[-1820.0,100.0], [0.0,1820.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 46 ExpressionStatement_6 [[-1820.0,100.0], [0.0,1820.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 46 ExpressionStatement_7 [[-1820.0,100.0], [0.0,1820.0], [0.0,40.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 46 ExpressionStatement_7 [[-1820.0,100.0], [0.0,1820.0], [0.0,0.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 46 FunctionExit_1 [[-1820.0,100.0], [0.0,1820.0], [0.0,0.0], [0.0,40.0], [-Infinity,Infinity]]
EXIT 46 FunctionExit_1 [[-1820.0,100.0], [0.0,1820.0], [0.0,0.0], [0.0,40.0], [-Infinity,Infinity]]
ENTRY 47 SourceEntry_0 [[0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 47 SourceEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0]]
